Data,vento,radiacao,temp_max,temp_min,umi_max,umi_min,umi_rel,press_atm,temp_media
2019-03-13,0.9598705464655284,0.0,31.0,20.6,78.0,43.0,66.83333333333333,918.4000000000001,24.525
2019-03-14,0.8881919017619336,0.0,32.4,20.0,89.0,38.0,68.29166666666667,917.9583333333334,24.6625
2019-03-15,0.9754528605315271,0.0,31.9,18.8,90.0,37.0,66.16666666666667,917.3083333333333,24.737499999999997
2019-03-16,1.3026814559175024,0.0,31.0,19.5,91.0,48.0,74.04166666666667,917.1416666666665,24.20833333333333
2019-03-17,0.9536376208391285,0.0,25.8,21.0,90.0,68.0,82.625,917.7000000000002,23.193749999999998
2019-03-18,0.7635333892339429,0.0,31.9,20.0,92.0,47.0,76.66666666666667,916.6958333333332,24.27708333333333
2019-03-19,0.7261358354755456,0.0,31.7,20.4,92.0,43.0,76.29166666666667,914.8499999999996,24.68541666666666
2019-03-20,0.8944248273883333,0.0,30.7,20.4,92.0,49.0,76.08333333333333,914.0833333333335,24.472916666666666
2019-03-21,1.3338460840495003,0.0,27.8,19.7,92.0,59.0,80.66666666666667,914.4624999999997,22.99375
2019-03-22,1.508368001588688,0.0,22.1,18.3,92.0,75.0,87.0,917.4833333333335,19.86875
2019-03-23,1.4460387453246917,0.0,27.8,16.7,89.0,52.0,70.91666666666667,919.2125000000001,21.1875
2019-03-24,1.2777497534119044,0.0,28.0,19.4,87.0,49.0,72.83333333333333,918.9666666666666,22.679166666666664
2019-03-25,1.146858315257514,0.0,30.1,18.3,89.0,39.0,68.29166666666667,918.0833333333334,23.3375
2019-03-26,0.9162400670807315,0.0,30.2,17.7,91.0,36.0,65.83333333333333,918.225,23.825
2019-03-27,1.0502479680483217,0.0,29.6,17.7,86.0,42.0,65.58333333333333,920.5541666666668,23.168750000000003
2019-03-28,1.4553881337642913,0.0,28.9,16.0,89.0,39.0,61.708333333333336,922.0208333333336,22.71875
2019-03-29,1.446038745324692,0.0,28.2,16.1,89.0,44.0,65.83333333333333,921.7833333333334,22.287499999999998
2019-03-30,1.5426490925338847,0.0,29.1,17.6,82.0,41.0,65.0,920.979166666667,22.354166666666664
2019-03-31,0.9318223811467304,0.0,28.7,16.6,87.0,37.0,63.958333333333336,919.2375000000001,22.710416666666667
2019-04-01,1.162440629323513,0.0,28.8,18.2,90.0,42.0,70.25,918.3166666666667,22.337500000000002
2019-04-02,0.8944248273883332,0.0,28.9,18.1,91.0,42.0,73.5,918.1291666666667,22.512499999999996
2019-04-03,0.9567540836523285,0.0,30.1,19.1,89.0,46.0,74.125,916.9708333333334,22.949999999999996
2019-04-04,0.7012041329699477,0.0,31.6,18.8,91.0,39.0,72.41666666666667,915.775,23.572916666666664
2019-04-05,0.8601437364431358,0.0,30.8,21.0,87.0,49.0,72.375,917.0458333333335,24.827083333333334
2019-04-06,0.8944248273883333,0.0,29.0,20.6,90.0,54.0,78.375,918.8500000000003,23.583333333333336
2019-04-07,0.8414449595639372,0.0,30.3,19.7,91.0,44.0,72.125,919.6958333333336,23.977083333333333
2019-04-08,1.0408985796087222,0.0,30.1,18.9,89.0,44.0,69.20833333333333,918.4625000000001,23.81875
2019-04-09,0.7386016867283449,0.0,28.2,18.1,92.0,54.0,78.79166666666667,917.6750000000003,21.960416666666667
2019-04-10,1.5800466462922818,0.0,28.8,18.5,82.0,50.0,67.75,917.4333333333334,23.147916666666667
2019-04-11,0.9380553067731298,0.0,29.7,17.1,91.0,42.0,69.0,918.5333333333334,22.989583333333332
2019-04-12,1.1156936871255168,0.0,29.7,19.3,85.0,41.0,66.41666666666667,918.5083333333332,23.68541666666667
2019-04-13,1.707821621633472,0.0,29.7,20.8,78.0,44.0,65.5,918.6166666666667,24.32916666666667
2019-04-14,1.4273399684454933,0.0,28.6,21.0,79.0,50.0,69.04166666666667,918.9875000000002,23.84166666666667
2019-04-15,1.271516827785505,0.0,27.3,20.7,90.0,62.0,79.75,919.6041666666669,22.58958333333333
2019-04-16,0.9848022489711264,0.0,27.6,19.3,92.0,57.0,83.83333333333333,919.4416666666667,21.879166666666663
2019-04-17,0.9131236042675318,0.0,26.3,18.5,93.0,69.0,86.54166666666667,917.2166666666668,21.53541666666667
2019-04-18,1.1437418524443146,0.0,28.7,19.8,92.0,42.0,72.58333333333333,916.5458333333332,23.162499999999998
2019-04-19,0.8601437364431355,0.0,29.1,15.5,92.0,34.0,64.0,917.4375000000001,22.40833333333333
2019-04-20,0.7728827776735423,0.0,30.0,16.0,92.0,30.0,64.04166666666667,917.9791666666665,22.62708333333333
2019-04-21,0.7448346123547445,0.0,30.6,16.9,89.0,36.0,63.458333333333336,917.4000000000002,23.241666666666667
2019-04-22,1.0751796705539196,0.0,29.2,19.9,88.0,46.0,72.5,917.7208333333333,23.275
2019-04-23,1.3182637699835016,0.0,29.5,19.6,84.0,48.0,68.58333333333333,919.7999999999998,23.383333333333336
2019-04-24,1.47097044783029,0.0,28.5,19.3,87.0,47.0,69.33333333333333,921.5749999999999,23.197916666666668
2019-04-25,1.5114844644018872,0.0,27.8,19.1,84.0,51.0,69.08333333333333,921.9541666666668,22.683333333333337
2019-04-26,1.427339968445493,0.0,29.0,17.6,91.0,42.0,70.54166666666667,921.3624999999998,22.65833333333333
2019-04-27,1.3276131584231003,0.0,29.6,19.5,80.0,41.0,65.5,920.033333333333,23.29583333333333
2019-04-28,1.106344298685917,0.0,30.0,18.1,89.0,43.0,65.375,917.65,23.729166666666664
2019-04-29,1.003501025850325,0.0,28.4,19.3,87.0,48.0,66.5,916.3250000000002,23.614583333333336
2019-04-30,0.9629870092787282,0.0,28.4,17.4,90.0,47.0,69.20833333333333,918.7750000000001,22.847916666666666
2019-05-01,1.368127174994698,0.0,29.2,19.6,84.0,45.0,69.125,919.1375000000002,23.383333333333336
2019-05-02,1.1312760011915157,0.0,28.7,19.5,91.0,54.0,74.75,918.1291666666665,23.033333333333335
2019-05-03,0.7292522982887457,0.0,28.5,19.2,92.0,51.0,79.75,919.4291666666667,22.468750000000004
2019-05-04,1.2684003649723055,0.0,28.7,19.8,90.0,52.0,75.375,920.6208333333335,23.15625
2019-05-05,1.5800466462922822,0.0,28.1,18.6,90.0,38.0,69.125,921.15,22.625
2019-05-06,1.1125772243123169,0.0,28.8,18.9,79.0,45.0,65.625,920.7416666666669,22.702083333333334
2019-05-07,0.6513407279587512,0.0,30.1,17.7,91.0,38.0,67.875,918.7916666666666,23.35
2019-05-08,0.9692199349051275,0.0,28.2,18.8,91.0,51.0,74.33333333333333,919.7291666666666,22.4
2019-05-09,1.7140545472598718,0.0,24.8,17.7,84.0,62.0,76.54166666666667,920.0208333333334,20.306249999999995
2019-05-10,1.3992918031266957,0.0,26.7,17.1,85.0,49.0,73.08333333333333,918.9541666666665,20.816666666666663
2019-05-11,1.2715168277855053,0.0,26.0,17.7,86.0,52.0,72.58333333333333,918.6624999999999,21.21666666666667
2019-05-12,0.7043205957831474,0.0,29.3,16.3,90.0,44.0,69.33333333333333,919.9666666666668,21.93125
2019-05-13,0.9162400670807312,0.0,29.6,17.8,90.0,44.0,67.91666666666667,920.4249999999998,23.212500000000006
2019-05-14,0.6793888932775493,0.0,29.4,18.0,91.0,47.0,69.45833333333333,919.2875,23.3125
2019-05-15,1.0408985796087222,0.0,28.1,18.3,92.0,51.0,78.20833333333333,918.1666666666665,21.900000000000002
2019-05-16,1.0533644308615213,0.0,23.5,16.9,93.0,65.0,82.125,920.2625000000002,19.59166666666667
2019-05-17,0.9785693233447271,0.0,20.9,16.7,89.0,68.0,80.45833333333333,920.5208333333336,18.75625
2019-05-18,1.3494283981154995,0.0,26.8,17.2,90.0,51.0,77.29166666666667,920.0541666666667,20.15833333333333
2019-05-19,1.1312760011915155,0.0,26.4,15.5,92.0,50.0,75.29166666666667,919.9208333333332,20.308333333333337
2019-05-20,0.6544571907719511,0.0,27.6,15.6,92.0,32.0,67.625,919.5083333333336,20.733333333333334
2019-05-21,0.7323687611019453,0.0,28.4,13.7,91.0,30.0,63.0,919.6708333333332,20.802083333333332
2019-05-22,0.5952443973211555,0.0,28.9,14.1,89.0,34.0,60.958333333333336,919.2916666666669,21.391666666666666
2019-05-23,0.6388748767059524,0.0,28.8,15.4,88.0,36.0,64.08333333333333,918.779166666667,21.44375
2019-05-24,0.8258626454979383,0.0,28.8,15.7,90.0,40.0,65.79166666666667,917.7208333333336,21.87291666666667
2019-05-25,1.1188101499387166,0.0,27.3,16.3,91.0,47.0,68.54166666666667,917.6999999999998,21.441666666666666
2019-05-26,0.6357584138927526,0.0,28.0,13.9,86.0,38.0,61.791666666666664,919.4291666666669,20.881250000000005
